-73.892222	40.747198
-74.0047	40.751898
-73.825943	40.66778
-74.308495	40.970853
-73.9929	40.76823
-73.98009	40.722367
-73.955034	40.764902
-73.982744	40.749121
-73.973857	40.751629
-73.992822	40.737607
-73.958262	40.768579
-73.979685	40.749456
-73.944118	40.778144
-73.999902	40.74326
-73.944458	40.829585
-73.993895	40.75064
-73.997111	40.753816
-73.992012	40.724685
-73.984427	40.724803
-73.949913	40.775973
-73.99104	40.745329
-73.956138	40.763646
-73.960618	40.765495
-73.984647	40.751063
-73.989622	40.688822
-73.999803	40.738215
-73.97307	40.747357
-73.976382	40.739708
-73.975847	40.732617
-73.984289	40.743171
-73.954211	40.774614
-73.974313	40.778638
-74.001633	40.740108
-74.000688	40.739043
-73.980815	40.764399
-73.940951	40.814079
-73.99304	40.722727
-73.981555	40.764222
-73.980648	40.733962
-73.983318	40.760903
-73.96745	40.802963
-73.989688	40.721255
-73.786432	40.639792
-73.986847	40.719678
-73.973562	40.790358
-73.982178	40.76222
-73.937817	40.803837
-73.962202	40.805304
-73.939385	40.751982
-73.987517	40.754445
-73.988173	40.747925
-73.972051	40.796696
-73.975101	40.741564
-73.966732	40.804358
-73.959958	40.813535
-73.974627	40.790965
-73.981257	40.769323
-74.001988	40.750893
-73.955183	40.76613
-74.002931	40.722101
